Date,Region,Product_Service_Name,Category_Department,Revenue,Cost,Profit,Profit_Margin_pct,Units_Sold,Inventory_Level,Return_Rate_pct,Order_ID,Customer_ID,Customer_Segment,Campaign_Name,Conversion_Rate_pct,Customer_Satisfaction_Score,Average_Order_Value,Month,Quarter,Year,Week_Number
27-07-2025,South,Wireless Headphones,Electronics,96559.73,61296.1,35263.63,36.52,156,2840,0.046,ORD-843795,CUST-55019,Retail,Back-to-School,0.087,3,618.97,2025-07,2025-Q3,2025,30
02-06-2024,North,CRM Suite,Software,21692.96,13836.42,7856.54,36.22,19,,0,ORD-639048,CUST-58194,Online,Spring Promo,0.123,4,1141.73,2024-06,2024-Q2,2024,22
20-07-2024,North,ERP Module,Software,633440.44,357551.92,275888.52,43.55,289,,0,ORD-526048,CUST-82950,Online,Q1 Launch,0.066,5,2191.84,2024-07,2024-Q3,2024,29
28-04-2025,East,Polo Shirt,Apparel,8042.98,4716.5,3326.48,41.36,103,3984,0.097,ORD-767131,CUST-65575,Retail,Q1 Launch,0.076,4,78.09,2025-04,2025-Q2,2025,18
19-08-2024,East,Maintenance Contract,Services,11570.81,7961.66,3609.15,31.19,30,,0,ORD-631379,CUST-62426,Online,Q1 Launch,0.038,4,385.69,2024-08,2024-Q3,2024,34
02-07-2024,South,Installation Service,Services,15218.1,8538.01,6680.08,43.9,28,,0,ORD-820429,CUST-45398,Online,Q1 Launch,0.114,3,543.5,2024-07,2024-Q3,2024,27
03-07-2025,West,Jacket,Apparel,1272.81,642.63,630.19,49.51,13,1274,0.069,ORD-653781,CUST-73727,Online,Back-to-School,0.091,5,97.91,2025-07,2025-Q3,2025,27
03-12-2024,East,Consulting Hour,Services,78940.13,52919.84,26020.29,32.96,261,,0,ORD-993165,CUST-60405,Retail,Back-to-School,0.035,2,302.45,2024-12,2024-Q4,2024,49
26-05-2024,North,Smart Monitor,Electronics,32676.14,17668.32,15007.82,45.93,40,3488,0.099,ORD-294961,CUST-60207,Retail,Summer Sale,0.137,5,816.9,2024-05,2024-Q2,2024,21
22-05-2024,West,Wireless Headphones,Electronics,25460.09,15263.6,10196.49,40.05,151,2887,0.044,ORD-934623,CUST-55822,Online,Back-to-School,0.135,3,168.61,2024-05,2024-Q2,2024,21
04-07-2024,East,Wireless Headphones,Electronics,102571.26,58664.84,43906.41,42.81,164,2138,0.039,ORD-493358,CUST-92781,Online,Holiday Sale,0.076,4,625.43,2024-07,2024-Q3,2024,27
13-09-2024,North,Wireless Headphones,Electronics,76777.54,51939.23,24838.31,32.35,282,2273,0.09,ORD-385711,CUST-24483,Online,Holiday Sale,0.087,5,272.26,2024-09,2024-Q3,2024,37
01-05-2025,East,Smart Monitor,Electronics,36513.22,24242.91,12270.31,33.61,114,4519,0.074,ORD-286114,CUST-86724,Wholesale,Q1 Launch,0.101,2,320.29,2025-05,2025-Q2,2025,18
01-09-2025,North,ERP Module,Software,431447.64,252933.59,178514.05,41.38,283,,0,ORD-970210,CUST-62816,Online,Spring Promo,0.09,5,1524.55,2025-09,2025-Q3,2025,36
04-09-2024,West,Wireless Headphones,Electronics,46574.85,33413.23,13161.62,28.26,203,3548,0.032,ORD-184319,CUST-79601,Online,Spring Promo,0.02,4,229.43,2024-09,2024-Q3,2024,36
02-12-2024,South,Consulting Hour,Services,31361.81,20406.05,10955.77,34.93,89,,0,ORD-232829,CUST-31952,Online,Q1 Launch,0.035,5,352.38,2024-12,2024-Q4,2024,49
21-06-2025,West,Data Analytics Tool,Software,552671.31,313156.4,239514.91,43.34,268,,0,ORD-935219,CUST-26315,Online,Holiday Sale,0.15,3,2062.21,2025-06,2025-Q2,2025,25
23-06-2024,South,Premium Support,Services,51970.3,36300.47,15669.83,30.15,237,,0,ORD-408579,CUST-33132,Online,Q1 Launch,0.104,4,219.28,2024-06,2024-Q2,2024,25
23-10-2024,West,ERP Module,Software,507395.11,279341.55,228053.56,44.95,167,,0,ORD-950891,CUST-72736,Retail,Holiday Sale,0.145,4,3038.29,2024-10,2024-Q4,2024,43
26-09-2024,West,Deluxe Widget,Electronics,67019.22,40838.17,26181.05,39.06,273,4868,0.084,ORD-369823,CUST-96900,Retail,Holiday Sale,0.12,3,245.49,2024-09,2024-Q3,2024,39
22-08-2025,North,E-Reader,Electronics,48546.16,26148.14,22398.02,46.14,61,2935,0.078,ORD-571473,CUST-34518,Online,Back-to-School,0.061,4,795.84,2025-08,2025-Q3,2025,34
25-06-2024,West,Wireless Headphones,Electronics,29723.73,15414.67,14309.06,48.14,105,4311,0.032,ORD-391820,CUST-60000,Retail,Summer Sale,0.116,5,283.08,2024-06,2024-Q2,2024,26
14-05-2025,East,Smart Monitor,Electronics,64401.03,42021.78,22379.26,34.75,103,294,0.071,ORD-177388,CUST-84751,Retail,Back-to-School,0.071,5,625.25,2025-05,2025-Q2,2025,20
21-09-2025,West,Smart Monitor,Electronics,134137.16,99358.65,34778.5,25.93,294,2713,0.083,ORD-984311,CUST-65997,Retail,Q1 Launch,0.069,5,456.25,2025-09,2025-Q3,2025,38
21-07-2024,East,Data Analytics Tool,Software,89505.92,46534.71,42971.22,48.01,129,,0,ORD-269592,CUST-70543,Retail,Holiday Sale,0.029,2,693.84,2024-07,2024-Q3,2024,29
17-09-2025,West,Data Analytics Tool,Software,286725.44,201131.48,85593.96,29.85,239,,0,ORD-369776,CUST-87644,Retail,Holiday Sale,0.145,5,1199.69,2025-09,2025-Q3,2025,38
07-10-2024,West,Data Analytics Tool,Software,28322.47,18306.9,10015.57,35.36,20,,0,ORD-997246,CUST-50926,Online,Summer Sale,0.093,3,1416.12,2024-10,2024-Q4,2024,41
14-05-2024,West,Smart Monitor,Electronics,197891.3,123982.79,73908.51,37.35,288,974,0.018,ORD-840912,CUST-52716,Online,Spring Promo,0.042,3,687.12,2024-05,2024-Q2,2024,20
18-07-2024,South,T-Shirt,Apparel,9500.47,6766.09,2734.38,28.78,69,1683,0.063,ORD-529459,CUST-63239,Online,Summer Sale,0.119,4,137.69,2024-07,2024-Q3,2024,29
12-06-2024,East,Deluxe Widget,Electronics,57624.85,29841.1,27783.75,48.21,195,287,0.039,ORD-444665,CUST-34058,Retail,Q1 Launch,0.082,2,295.51,2024-06,2024-Q2,2024,24
08-09-2025,East,Polo Shirt,Apparel,21268.59,13838.77,7429.83,34.93,116,2848,0.088,ORD-310289,CUST-74774,Online,Holiday Sale,0.128,4,183.35,2025-09,2025-Q3,2025,37
12-07-2025,East,T-Shirt,Apparel,15493.42,8035.8,7457.62,48.13,275,291,0.037,ORD-278905,CUST-27100,Online,Spring Promo,0.113,4,56.34,2025-07,2025-Q3,2025,28
11-01-2025,South,Smart Monitor,Electronics,170602.09,96459.53,74142.56,43.46,296,4599,0.028,ORD-987516,CUST-73516,Online,Q1 Launch,0.119,4,576.36,2025-01,2025-Q1,2025,2
06-10-2024,North,CRM Suite,Software,395389.97,243203.98,152185.99,38.49,152,,0,ORD-927044,CUST-95927,Online,Summer Sale,0.116,5,2601.25,2024-10,2024-Q4,2024,40
09-01-2025,East,Maintenance Contract,Services,69496.55,47482.95,22013.6,31.68,192,,0,ORD-325665,CUST-57127,Retail,Holiday Sale,0.11,4,361.96,2025-01,2025-Q1,2025,2
31-05-2025,East,Hoodie,Apparel,6888.62,3585.79,3302.84,47.95,72,3224,0.059,ORD-268497,CUST-67967,Online,Q1 Launch,0.107,2,95.68,2025-05,2025-Q2,2025,22
24-11-2024,East,Deluxe Widget,Electronics,222691.32,144621.97,78069.35,35.06,268,1233,0.035,ORD-579748,CUST-16724,Retail,Summer Sale,0.114,5,830.94,2024-11,2024-Q4,2024,47
25-06-2024,South,Premium Support,Services,145420.75,86646.48,58774.27,40.42,296,,0,ORD-683336,CUST-55982,Retail,Summer Sale,0.059,2,491.29,2024-06,2024-Q2,2024,26
14-10-2024,South,Cloud Subscription,Software,637511.23,358181.9,279329.32,43.82,267,,0,ORD-452598,CUST-83159,Retail,Back-to-School,0.118,5,2387.68,2024-10,2024-Q4,2024,42
12-07-2025,East,Consulting Hour,Services,29458.42,19313.62,10144.8,34.44,141,,0,ORD-796537,CUST-88654,Online,Back-to-School,0.117,1,208.92,2025-07,2025-Q3,2025,28
08-08-2024,South,ERP Module,Software,12853.2,8355.21,4497.99,35,18,,0,ORD-458176,CUST-16437,Online,Summer Sale,0.036,5,714.07,2024-08,2024-Q3,2024,32
19-05-2024,North,CRM Suite,Software,107992.6,68948.33,39044.27,36.15,166,,0,ORD-598318,CUST-63087,Retail,Holiday Sale,0.078,4,650.56,2024-05,2024-Q2,2024,20
15-09-2024,North,CRM Suite,Software,224430.31,115800.78,108629.53,48.4,96,,0,ORD-102260,CUST-35967,Online,Spring Promo,0.028,3,2337.82,2024-09,2024-Q3,2024,37
08-08-2025,North,Maintenance Contract,Services,56877.97,41945.8,14932.17,26.25,189,,0,ORD-690298,CUST-11895,Retail,Spring Promo,0.116,4,300.94,2025-08,2025-Q3,2025,32
10-04-2025,East,Jacket,Apparel,24362.91,12365.95,11996.96,49.24,215,3996,0.054,ORD-687209,CUST-69284,Retail,Back-to-School,0.081,4,113.32,2025-04,2025-Q2,2025,15
19-05-2025,West,Wireless Headphones,Electronics,36991.3,22006.08,14985.22,40.51,131,2258,0.059,ORD-682798,CUST-90185,Online,Spring Promo,0.129,5,282.38,2025-05,2025-Q2,2025,21
16-02-2025,East,E-Reader,Electronics,57108.54,35784.96,21323.59,37.34,125,1332,0.038,ORD-230890,CUST-70574,Retail,Summer Sale,0.127,5,456.87,2025-02,2025-Q1,2025,7
19-07-2024,South,Premium Support,Services,170573.48,115899.11,54674.37,32.05,289,,0,ORD-603640,CUST-55864,Online,Q1 Launch,0.128,5,590.22,2024-07,2024-Q3,2024,29
16-03-2025,South,Consulting Hour,Services,13387.52,9660,3727.52,27.84,24,,0,ORD-482751,CUST-74896,Online,Holiday Sale,0.101,2,557.81,2025-03,2025-Q1,2025,11
17-11-2024,South,Smart Monitor,Electronics,50903.35,31200.93,19702.41,38.71,97,4109,0.013,ORD-401149,CUST-36364,Online,Summer Sale,0.078,3,524.78,2024-11,2024-Q4,2024,46
09-07-2025,West,Cloud Subscription,Software,50259.74,27805.11,22454.63,44.68,51,,0,ORD-932371,CUST-96337,Retail,Spring Promo,0.073,5,985.49,2025-07,2025-Q3,2025,28
20-10-2025,West,Installation Service,Services,12466.06,7826.94,4639.11,37.21,74,,0,ORD-813962,CUST-33055,Wholesale,Holiday Sale,0.123,5,168.46,2025-10,2025-Q4,2025,43
30-09-2025,North,T-Shirt,Apparel,2474.36,1463.55,1010.81,40.85,33,3673,0.015,ORD-174264,CUST-70583,Retail,Back-to-School,0.055,4,74.98,2025-09,2025-Q3,2025,40
28-05-2025,West,Jacket,Apparel,4428.93,2956.95,1471.98,33.24,32,3057,0.058,ORD-209720,CUST-12454,Retail,Summer Sale,0.091,2,138.4,2025-05,2025-Q2,2025,22
15-10-2024,North,Deluxe Widget,Electronics,58771.25,43987.36,14783.89,25.15,221,1781,0.06,ORD-778507,CUST-11666,Online,Q1 Launch,0.105,3,265.93,2024-10,2024-Q4,2024,42
25-02-2025,South,Data Analytics Tool,Software,134737.24,74371.78,60365.46,44.8,99,,0,ORD-349953,CUST-16649,Online,Back-to-School,0.126,4,1360.98,2025-02,2025-Q1,2025,9
09-09-2024,West,Cloud Subscription,Software,357566.01,214137.02,143428.99,40.11,233,,0,ORD-705792,CUST-75617,Retail,Back-to-School,0.101,4,1534.62,2024-09,2024-Q3,2024,37
10-09-2025,West,Consulting Hour,Services,38184.56,25714.85,12469.71,32.66,93,,0,ORD-509317,CUST-24528,Online,Spring Promo,0.126,4,410.59,2025-09,2025-Q3,2025,37
20-10-2025,West,Premium Support,Services,102310.81,63209.21,39101.61,38.22,285,,0,ORD-692441,CUST-49187,Retail,Back-to-School,0.081,4,358.99,2025-10,2025-Q4,2025,43
25-08-2024,North,Data Analytics Tool,Software,187419.48,108216.78,79202.7,42.26,61,,0,ORD-623923,CUST-33875,Online,Holiday Sale,0.061,5,3072.45,2024-08,2024-Q3,2024,34
18-07-2024,East,Smart Monitor,Electronics,96073.71,59363.5,36710.21,38.21,146,1087,0.011,ORD-454516,CUST-76318,Online,Q1 Launch,0.095,5,658.04,2024-07,2024-Q3,2024,29
10-09-2024,East,CRM Suite,Software,861480.66,460765.18,400715.48,46.51,278,,0,ORD-208672,CUST-63250,Online,Holiday Sale,0.084,5,3098.85,2024-09,2024-Q3,2024,37
09-06-2025,West,Premium Support,Services,65498.56,40631.61,24866.95,37.97,116,,0,ORD-336660,CUST-38268,Wholesale,Q1 Launch,0.062,5,564.64,2025-06,2025-Q2,2025,24
12-10-2025,South,ERP Module,Software,207950.14,129800.59,78149.55,37.58,136,,0,ORD-108037,CUST-96793,Retail,Back-to-School,0.117,4,1529.05,2025-10,2025-Q4,2025,41
22-08-2024,East,Data Analytics Tool,Software,257691.57,153695.27,103996.3,40.36,165,,0,ORD-453254,CUST-76404,Retail,Spring Promo,0.071,4,1561.77,2024-08,2024-Q3,2024,34
14-06-2024,East,Cloud Subscription,Software,108436.44,81264.76,27171.68,25.06,63,,0,ORD-645867,CUST-64010,Online,Holiday Sale,0.065,2,1721.21,2024-06,2024-Q2,2024,24
23-10-2024,South,Premium Support,Services,7578.38,5412.37,2166.02,28.58,13,,0,ORD-510608,CUST-53682,Online,Holiday Sale,0.063,3,582.95,2024-10,2024-Q4,2024,43
05-02-2025,South,Data Analytics Tool,Software,211467.61,127210.15,84257.46,39.84,104,,0,ORD-346789,CUST-41464,Online,Q1 Launch,0.123,2,2033.34,2025-02,2025-Q1,2025,6
06-06-2025,South,Wireless Headphones,Electronics,17712.28,11218,6494.28,36.67,102,4980,0.03,ORD-833238,CUST-70802,Wholesale,Back-to-School,0.102,2,173.65,2025-06,2025-Q2,2025,23
01-04-2025,East,CRM Suite,Software,171211.72,102277.46,68934.26,40.26,237,,0,ORD-241518,CUST-93389,Retail,Back-to-School,0.101,5,722.41,2025-04,2025-Q2,2025,14
13-01-2025,North,Premium Support,Services,35830.36,20495.82,15334.54,42.8,130,,0,ORD-534782,CUST-77967,Online,Spring Promo,0.132,4,275.62,2025-01,2025-Q1,2025,3
15-05-2025,East,Wireless Headphones,Electronics,56290.04,33488.27,22801.77,40.51,165,1274,0.092,ORD-726272,CUST-11104,Online,Back-to-School,0.088,5,341.15,2025-05,2025-Q2,2025,20
23-11-2024,South,Wireless Headphones,Electronics,8269.48,5098.27,3171.21,38.35,12,3262,0.064,ORD-905341,CUST-48302,Online,Spring Promo,0.12,5,689.12,2024-11,2024-Q4,2024,47
18-09-2025,South,E-Reader,Electronics,169511.52,92825.72,76685.8,45.24,271,2407,0.027,ORD-386536,CUST-22879,Retail,Holiday Sale,0.14,5,625.5,2025-09,2025-Q3,2025,38
09-10-2024,South,T-Shirt,Apparel,11107.21,6602.61,4504.6,40.56,92,3822,0.069,ORD-255726,CUST-32056,Online,Spring Promo,0.122,4,120.73,2024-10,2024-Q4,2024,41
13-07-2024,West,E-Reader,Electronics,179919.77,124865.83,55053.94,30.6,295,4462,0.024,ORD-164718,CUST-47186,Retail,Summer Sale,0.042,3,609.9,2024-07,2024-Q3,2024,28
29-10-2024,North,Cloud Subscription,Software,627007.92,336372.65,290635.27,46.35,283,,0,ORD-324725,CUST-39541,Retail,Spring Promo,0.079,3,2215.58,2024-10,2024-Q4,2024,44
19-05-2025,North,Wireless Headphones,Electronics,48711.89,30715.87,17996.02,36.94,94,4559,0.061,ORD-361858,CUST-95003,Online,Spring Promo,0.053,5,518.21,2025-05,2025-Q2,2025,21
01-06-2025,North,Cloud Subscription,Software,105928.2,73857.95,32070.25,30.28,39,,0,ORD-361843,CUST-96980,Online,Holiday Sale,0.139,5,2716.11,2025-06,2025-Q2,2025,22
06-12-2024,North,Installation Service,Services,54642.54,34848.83,19793.71,36.22,254,,0,ORD-205162,CUST-16410,Online,Q1 Launch,0.023,5,215.13,2024-12,2024-Q4,2024,49
14-10-2025,West,T-Shirt,Apparel,3082.36,2034.23,1048.13,34,44,655,0.036,ORD-362222,CUST-31123,Retail,Spring Promo,0.128,2,70.05,2025-10,2025-Q4,2025,42
16-04-2025,North,Maintenance Contract,Services,55806.78,31843.32,23963.47,42.94,119,,0,ORD-346834,CUST-34294,Online,Spring Promo,0.057,4,468.96,2025-04,2025-Q2,2025,16
16-10-2025,East,Installation Service,Services,40437.36,29954.95,10482.41,25.92,77,,0,ORD-135289,CUST-67479,Retail,Back-to-School,0.143,3,525.16,2025-10,2025-Q4,2025,42
28-08-2025,West,Cloud Subscription,Software,516407.37,334253,182154.37,35.27,271,,0,ORD-324523,CUST-65163,Online,Spring Promo,0.028,1,1905.56,2025-08,2025-Q3,2025,35
24-07-2024,South,Smart Monitor,Electronics,74915.41,54934.29,19981.13,26.67,119,3876,0.087,ORD-833080,CUST-29757,Online,Summer Sale,0.05,5,629.54,2024-07,2024-Q3,2024,30
13-10-2024,East,Jacket,Apparel,9016.24,5875.53,3140.71,34.83,219,3591,0.025,ORD-790970,CUST-46685,Online,Back-to-School,0.148,5,41.17,2024-10,2024-Q4,2024,41
03-01-2025,North,Consulting Hour,Services,127259.27,77108.27,50150.99,39.41,233,,0,ORD-190536,CUST-82913,Retail,Q1 Launch,0.102,4,546.18,2025-01,2025-Q1,2025,1
24-06-2025,East,Data Analytics Tool,Software,46183.21,25040.51,21142.7,45.78,20,,0,ORD-379475,CUST-24882,Retail,Back-to-School,0.032,4,2309.16,2025-06,2025-Q2,2025,26
17-07-2024,East,Deluxe Widget,Electronics,82936.38,50678.06,32258.32,38.9,236,4338,0.043,ORD-832929,CUST-40952,Retail,Summer Sale,0.079,3,351.43,2024-07,2024-Q3,2024,29
05-08-2024,West,Data Analytics Tool,Software,166302.25,124332.84,41969.41,25.24,232,,0,ORD-220892,CUST-46863,Online,Spring Promo,0.029,3,716.82,2024-08,2024-Q3,2024,32
21-06-2025,South,ERP Module,Software,91621.59,66237.05,25384.54,27.71,33,,0,ORD-513958,CUST-50646,Online,Holiday Sale,0.025,3,2776.41,2025-06,2025-Q2,2025,25
29-08-2024,North,E-Reader,Electronics,143891,99507.37,44383.63,30.85,257,668,0.03,ORD-334412,CUST-88117,Online,Back-to-School,0.032,4,559.89,2024-08,2024-Q3,2024,35
26-06-2024,West,Cloud Subscription,Software,326480.58,233816.57,92664,28.38,271,,0,ORD-840872,CUST-90442,Online,Q1 Launch,0.131,3,1204.73,2024-06,2024-Q2,2024,26
27-12-2024,South,Data Analytics Tool,Software,202243.87,151629.91,50613.97,25.03,296,,0,ORD-146302,CUST-16367,Online,Q1 Launch,0.079,4,683.26,2024-12,2024-Q4,2024,52
28-06-2025,North,Cloud Subscription,Software,121315.86,61750.66,59565.2,49.1,50,,0,ORD-274342,CUST-45851,Retail,Summer Sale,0.062,4,2426.32,2025-06,2025-Q2,2025,26
09-01-2025,South,Premium Support,Services,46369.86,32440.14,13929.72,30.04,231,,0,ORD-864479,CUST-61833,Online,Back-to-School,0.138,5,200.74,2025-01,2025-Q1,2025,2
08-11-2024,East,E-Reader,Electronics,18619.03,13149.19,5469.84,29.38,49,3572,0.021,ORD-878193,CUST-37610,Online,Q1 Launch,0.097,3,379.98,2024-11,2024-Q4,2024,45
26-05-2024,South,Premium Support,Services,13262.34,8476.37,4785.96,36.09,31,,0,ORD-871235,CUST-95712,Retail,Spring Promo,0.047,1,427.82,2024-05,2024-Q2,2024,21
29-10-2024,North,Installation Service,Services,80539.47,54950.2,25589.27,31.77,276,,0,ORD-102032,CUST-16841,Wholesale,Summer Sale,0.026,3,291.81,2024-10,2024-Q4,2024,44
12-10-2025,East,T-Shirt,Apparel,25016.48,17933.61,7082.87,28.31,180,4323,0.026,ORD-571495,CUST-96164,Retail,Spring Promo,0.049,4,138.98,2025-10,2025-Q4,2025,41
15-08-2024,West,Deluxe Widget,Electronics,99667.94,50974.54,48693.4,48.86,273,738,0.037,ORD-329580,CUST-33030,Retail,Summer Sale,0.081,2,365.08,2024-08,2024-Q3,2024,33
06-08-2025,West,Data Analytics Tool,Software,139889.46,99868.63,40020.83,28.61,135,,0,ORD-966632,CUST-40443,Retail,Summer Sale,0.107,3,1036.22,2025-08,2025-Q3,2025,32
22-07-2024,West,Deluxe Widget,Electronics,2689.07,1687.58,1001.49,37.24,13,4737,0.077,ORD-549445,CUST-39728,Retail,Holiday Sale,0.033,5,206.85,2024-07,2024-Q3,2024,30
13-06-2025,South,Deluxe Widget,Electronics,59988.39,37993.29,21995.1,36.67,92,2680,0.04,ORD-407760,CUST-16718,Online,Q1 Launch,0.142,5,652.05,2025-06,2025-Q2,2025,24
26-09-2025,East,Jacket,Apparel,33712.16,19223.52,14488.64,42.98,266,3638,0.043,ORD-291681,CUST-22274,Retail,Spring Promo,0.129,4,126.74,2025-09,2025-Q3,2025,39
09-01-2025,North,Wireless Headphones,Electronics,13914.74,7646,6268.74,45.05,26,4323,0.068,ORD-442849,CUST-46052,Wholesale,Q1 Launch,0.115,5,535.18,2025-01,2025-Q1,2025,2
18-04-2025,South,Polo Shirt,Apparel,11307.78,5891.12,5416.66,47.9,154,893,0.018,ORD-276584,CUST-70084,Retail,Back-to-School,0.146,5,73.43,2025-04,2025-Q2,2025,16
19-09-2024,East,CRM Suite,Software,371093.2,258343.67,112749.52,30.38,282,,0,ORD-939021,CUST-31387,Online,Holiday Sale,0.133,4,1315.93,2024-09,2024-Q3,2024,38
03-09-2025,East,Hoodie,Apparel,21590.58,14327.36,7263.22,33.64,267,174,0.04,ORD-676949,CUST-59038,Online,Holiday Sale,0.148,5,80.86,2025-09,2025-Q3,2025,36
22-10-2024,West,Wireless Headphones,Electronics,66376.18,41219.7,25156.47,37.9,127,2147,0.089,ORD-394616,CUST-85089,Retail,Spring Promo,0.026,4,522.65,2024-10,2024-Q4,2024,43
21-05-2024,East,Deluxe Widget,Electronics,167822.17,89986.05,77836.12,46.38,226,1694,0.021,ORD-770524,CUST-97723,Online,Holiday Sale,0.059,4,742.58,2024-05,2024-Q2,2024,21
09-01-2025,East,Wireless Headphones,Electronics,11006.49,5837.85,5168.64,46.96,15,2542,0.049,ORD-604036,CUST-12172,Online,Spring Promo,0.071,3,733.77,2025-01,2025-Q1,2025,2
16-05-2024,West,Installation Service,Services,67582.55,39525.65,28056.9,41.52,141,,0,ORD-607344,CUST-85796,Online,Back-to-School,0.097,4,479.31,2024-05,2024-Q2,2024,20
10-05-2024,North,Deluxe Widget,Electronics,97015.39,68610.03,28405.37,29.28,161,1263,0.071,ORD-446533,CUST-34280,Wholesale,Spring Promo,0.128,4,602.58,2024-05,2024-Q2,2024,19
06-11-2024,West,Data Analytics Tool,Software,120920.2,65423.54,55496.66,45.9,97,,0,ORD-176653,CUST-93263,Online,Summer Sale,0.14,2,1246.6,2024-11,2024-Q4,2024,45
07-01-2025,East,Wireless Headphones,Electronics,159508.75,106963.61,52545.14,32.94,173,2735,0.081,ORD-345555,CUST-28815,Online,Holiday Sale,0.033,4,922.02,2025-01,2025-Q1,2025,2
22-09-2024,South,Premium Support,Services,80156.42,56296.13,23860.29,29.77,261,,0,ORD-245378,CUST-18405,Online,Summer Sale,0.07,1,307.11,2024-09,2024-Q3,2024,38
26-07-2024,West,Deluxe Widget,Electronics,24901.94,12619.06,12282.88,49.32,35,510,0.05,ORD-271179,CUST-32514,Online,Q1 Launch,0.125,5,711.48,2024-07,2024-Q3,2024,30
29-06-2025,South,Hoodie,Apparel,30005.74,15890.22,14115.52,47.04,197,480,0.052,ORD-262182,CUST-59272,Online,Q1 Launch,0.139,2,152.31,2025-06,2025-Q2,2025,26
19-05-2025,North,Smart Monitor,Electronics,29123.25,20829.93,8293.32,28.48,38,3663,0.094,ORD-617925,CUST-73031,Retail,Spring Promo,0.12,4,766.4,2025-05,2025-Q2,2025,21
06-11-2024,West,Jacket,Apparel,16961.05,9255.24,7705.8,45.43,259,3601,0.051,ORD-933945,CUST-29081,Retail,Spring Promo,0.059,4,65.49,2024-11,2024-Q4,2024,45
05-07-2024,West,E-Reader,Electronics,81787.71,47278.96,34508.75,42.19,163,3738,0.068,ORD-177771,CUST-46433,Retail,Summer Sale,0.138,4,501.77,2024-07,2024-Q3,2024,27
30-09-2025,East,Installation Service,Services,128042.46,73404.91,54637.55,42.67,196,,0,ORD-775901,CUST-32950,Online,Summer Sale,0.061,3,653.28,2025-09,2025-Q3,2025,40
24-11-2024,East,Maintenance Contract,Services,91146,55344.54,35801.46,39.28,254,,0,ORD-191859,CUST-35964,Retail,Spring Promo,0.082,2,358.84,2024-11,2024-Q4,2024,47
16-09-2025,South,Deluxe Widget,Electronics,57872.01,36993.87,20878.14,36.08,190,4189,0.054,ORD-494669,CUST-32373,Online,Back-to-School,0.046,3,304.59,2025-09,2025-Q3,2025,38
09-12-2024,North,Deluxe Widget,Electronics,8865.49,5466.25,3399.24,38.34,23,3410,0.075,ORD-183181,CUST-79283,Retail,Back-to-School,0.028,2,385.46,2024-12,2024-Q4,2024,50
04-12-2024,North,Premium Support,Services,119606.93,84630.68,34976.25,29.24,283,,0,ORD-208171,CUST-46133,Retail,Holiday Sale,0.072,3,422.64,2024-12,2024-Q4,2024,49
28-11-2024,South,Cloud Subscription,Software,103637.76,65935.09,37702.67,36.38,136,,0,ORD-454436,CUST-63325,Retail,Q1 Launch,0.091,4,762.04,2024-11,2024-Q4,2024,48
16-09-2025,North,Data Analytics Tool,Software,457621.95,338548.89,119073.06,26.02,193,,0,ORD-867790,CUST-96535,Online,Back-to-School,0.148,4,2371.1,2025-09,2025-Q3,2025,38
08-09-2024,North,Deluxe Widget,Electronics,206425.71,127510.3,78915.41,38.23,279,926,0.027,ORD-573805,CUST-31932,Online,Back-to-School,0.052,4,739.88,2024-09,2024-Q3,2024,36
20-06-2025,East,ERP Module,Software,83525.67,54495.99,29029.68,34.76,62,,0,ORD-700730,CUST-99305,Online,Spring Promo,0.026,1,1347.19,2025-06,2025-Q2,2025,25
13-08-2024,West,Cloud Subscription,Software,34737.26,23569.71,11167.55,32.15,63,,0,ORD-966199,CUST-29977,Retail,Spring Promo,0.032,4,551.39,2024-08,2024-Q3,2024,33
04-07-2024,South,T-Shirt,Apparel,3128.01,1959.27,1168.75,37.36,76,4823,0.038,ORD-450240,CUST-57656,Wholesale,Q1 Launch,0.109,1,41.16,2024-07,2024-Q3,2024,27
20-05-2024,West,Consulting Hour,Services,23127.58,13524.07,9603.52,41.52,164,,0,ORD-593199,CUST-90250,Wholesale,Holiday Sale,0.034,4,141.02,2024-05,2024-Q2,2024,21
03-10-2024,North,Data Analytics Tool,Software,412711.78,283413.92,129297.86,31.33,203,,0,ORD-739917,CUST-45749,Online,Holiday Sale,0.13,5,2033.06,2024-10,2024-Q4,2024,40
18-07-2025,South,E-Reader,Electronics,207148.84,118411.13,88737.71,42.84,283,363,0.086,ORD-776284,CUST-54344,Online,Summer Sale,0.069,5,731.97,2025-07,2025-Q3,2025,29
15-09-2025,West,Wireless Headphones,Electronics,42879.2,29292.78,13586.42,31.69,203,2871,0.016,ORD-744377,CUST-78876,Online,Spring Promo,0.099,1,211.23,2025-09,2025-Q3,2025,38
14-11-2024,South,Smart Monitor,Electronics,101392.5,70972.06,30420.44,30,130,662,0.069,ORD-792625,CUST-22250,Online,Summer Sale,0.139,5,779.94,2024-11,2024-Q4,2024,46
18-10-2024,North,Installation Service,Services,28953.67,18641.29,10312.37,35.62,274,,0,ORD-314109,CUST-82860,Online,Spring Promo,0.043,1,105.67,2024-10,2024-Q4,2024,42
27-01-2025,South,CRM Suite,Software,15511.41,8523.87,6987.54,45.05,12,,0,ORD-286090,CUST-18683,Retail,Holiday Sale,0.114,4,1292.62,2025-01,2025-Q1,2025,5
